authorityCode,authorityName,countyID,authorityType,authorityTitle,authorityID
420018,ALBERT GALLATIN ASD,FAYETTE,E,SCHOOL DISTRICT,260100
420019,ALBION,ERIE,D,BOROUGH,251101
420020,ALBURTIS,LEHIGH,D,BOROUGH,390301
420021,ALDAN,DELAWARE,D,BOROUGH,231501
420022,ALEPPO,ALLEGHENY,D,TOWNSHIP,711101
420023,ALEPPO,GREENE,D,TOWNSHIP,300501
420024,ALEXANDRIA,HUNTINGDON,D,BOROUGH,310201
420025,ALIQUIPPA,BEAVER,D,CITY,40101
420026,ALIQUIPPA S D,BEAVER,E,SCHOOL DISTRICT,40100
420027,ALLEGANY COUDERSPORT,POTTER,D,TOWNSHIP,530201
420028,ALLEGHENY,BUTLER,D,TOWNSHIP,160103
420029,ALLEGHENY,SOMERSET,D,TOWNSHIP,560101
420030,ALLEGHENY,BLAIR,D,TOWNSHIP,70401
420031,ALLEGHENY,WESTMORELAND,D,TOWNSHIP,650902
420032,ALLEGHENY,CAMBRIA,D,TOWNSHIP,110901
420033,ALLEGHENY,VENANGO,D,TOWNSHIP,200506
420034,ALLEGHENY VALLEY S D,ALLEGHENY,E,SCHOOL DISTRICT,710100
420035,ALLEN,NORTHAMPTON,D,TOWNSHIP,480501
420036,ALLENPORT,WASHINGTON,D,BOROUGH,630501
420037,ALLENTOWN,LEHIGH,D,CITY,390101
420038,ALLENTOWN CSD,LEHIGH,E,SCHOOL DISTRICT,390100
420039,ALLISON,CLINTON,D,TOWNSHIP,180103
420040,ALLEGHENY-CLARION VALLEY S D,CLARION,E,SCHOOL DISTRICT,160100
420041,ALSACE,BERKS,D,TOWNSHIP,61201
420042,ALTOONA,BLAIR,D,CITY,70101
420043,ALTOONA ASD,BLAIR,E,SCHOOL DISTRICT,70100
420044,AMBLER,MONTGOMERY,D,BOROUGH,462201
420045,AMBRIDGE,BEAVER,D,BOROUGH,40201
420046,AMBRIDGE ASD,BEAVER,E,SCHOOL DISTRICT,40200
420047,AMITY,BERKS,D,TOWNSHIP,60501
420048,AMITY,ERIE,D,TOWNSHIP,251301
420049,AMWELL,WASHINGTON,D,TOWNSHIP,631301
420050,ANNIN,MCKEAN,D,TOWNSHIP,420401
420051,ANNVILLE,LEBANON,D,TOWNSHIP,380101
420052,ANNVILLE-CLEONA S D,LEBANON,E,SCHOOL DISTRICT,380100
420053,ANTHONY,LYCOMING,D,TOWNSHIP,410204
420054,ANTHONY,MONTOUR,D,TOWNSHIP,490601
420055,ANTIETAM S D,BERKS,E,SCHOOL DISTRICT,60100
420056,ANTIS,BLAIR,D,TOWNSHIP,70201
420057,ANTRIM,FRANKLIN,D,TOWNSHIP,280301
420058,APOLACON,SUSQUEHANNA,D,TOWNSHIP,580401
420059,APOLLO,ARMSTRONG,D,BOROUGH,30101
420060,APOLLO-RIDGE S D,ARMSTRONG,E,SCHOOL DISTRICT,30100
420061,APPLEWOLD,ARMSTRONG,D,BOROUGH,30201
420062,ARARAT,SUSQUEHANNA,D,TOWNSHIP,580601
420063,ARCHBALD,LACKAWANNA,D,BOROUGH,351001
420064,ARENDTSVILLE,ADAMS,D,BOROUGH,10601
420065,ARMAGH,MIFFLIN,D,TOWNSHIP,440101
420066,ARMAGH,INDIANA,D,BOROUGH,320701
420067,ARMENIA,BRADFORD,D,TOWNSHIP,80602
420068,ARMSTRONG,INDIANA,D,TOWNSHIP,320301
420069,ARMSTRONG,LYCOMING,D,TOWNSHIP,410701
420070,ARMSTRONG S D,ARMSTRONG,E,SCHOOL DISTRICT,30200
420071,ARNOLD,WESTMORELAND,D,CITY,651301
420072,ARONA,WESTMORELAND,D,BOROUGH,651701
420073,ASHLAND,SCHUYLKILL,D,BOROUGH,540402
420074,ASHLAND,CLARION,D,TOWNSHIP,160401
420075,ASHLEY,LUZERNE,D,BOROUGH,400401
420076,ASHVILLE,CAMBRIA,D,BOROUGH,110902
420077,ASPINWALL,ALLEGHENY,D,BOROUGH,710401
420078,ASTON,DELAWARE,D,TOWNSHIP,230701
420079,ASYLUM,BRADFORD,D,TOWNSHIP,80501
420080,ATGLEN,CHESTER,D,BOROUGH,361301
420081,ATHENS,BRADFORD,D,BOROUGH,80101
420082,ATHENS,BRADFORD,D,TOWNSHIP,80102
420083,ATHENS,CRAWFORD,D,TOWNSHIP,200401
420084,ATHENS ASD,BRADFORD,E,SCHOOL DISTRICT,80100
420085,ATWOOD,ARMSTRONG,D,BOROUGH,30202
420086,AUBURN,SCHUYLKILL,D,BOROUGH,540101
420087,AUBURN,SUSQUEHANNA,D,TOWNSHIP,580201
420088,AUSTIN,POTTER,D,BOROUGH,530101
420089,AUSTIN ASD,POTTER,E,SCHOOL DISTRICT,530100
420090,AVALON,ALLEGHENY,D,BOROUGH,710901
420091,AVELLA ASD,WASHINGTON,E,SCHOOL DISTRICT,630100
420092,AVIS,CLINTON,D,BOROUGH,410201
420093,AVOCA,LUZERNE,D,BOROUGH,400801
420094,AVON GROVE S D,CHESTER,E,SCHOOL DISTRICT,150100
420095,AVONDALE,CHESTER,D,BOROUGH,150101
420096,AVONMORE,WESTMORELAND,D,BOROUGH,650903
420097,AVONWORTH S D,ALLEGHENY,E,SCHOOL DISTRICT,710200
420098,AYR,FULTON,D,TOWNSHIP,290101
420099,BADEN,BEAVER,D,BOROUGH,40202
420100,BALD EAGLE,CLINTON,D,TOWNSHIP,180104
420101,BALD EAGLE ASD,CENTRE,E,SCHOOL DISTRICT,140100
420102,BALDWIN,ALLEGHENY,D,BOROUGH,730101
420103,BALDWIN,ALLEGHENY,D,TOWNSHIP,730102
420104,BALDWIN-WHITEHALL S D,ALLEGHENY,E,SCHOOL DISTRICT,730100
420105,BALLY,BERKS,D,BOROUGH,60201
420106,BANGOR,NORTHAMPTON,D,BOROUGH,480101
420107,BANGOR ASD,NORTHAMPTON,E,SCHOOL DISTRICT,480100
420108,BANKS,CARBON,D,TOWNSHIP,400501
420109,BANKS,INDIANA,D,TOWNSHIP,330301
420110,BARKEYVILLE,VENANGO,D,BOROUGH,610201
420111,BARNESBORO,CAMBRIA,D,BOROUGH,0
420112,BARNETT,JEFFERSON,D,TOWNSHIP,330201
420113,BARNETT,FOREST,D,TOWNSHIP,270102
420114,BARR,CAMBRIA,D,TOWNSHIP,110801
420115,BARREE,HUNTINGDON,D,TOWNSHIP,310202
420116,BARRETT,MONROE,D,TOWNSHIP,450301
420117,BARRY,SCHUYLKILL,D,TOWNSHIP,541101
420118,BART,LANCASTER,D,TOWNSHIP,361601
420119,BASTRESS,LYCOMING,D,TOWNSHIP,410205
420120,BATH,NORTHAMPTON,D,BOROUGH,480502
420121,BEALE,JUNIATA,D,TOWNSHIP,340101
420122,BEALLSVILLE,WASHINGTON,D,BOROUGH,630301
420123,BEAR CREEK,LUZERNE,D,TOWNSHIP,400901
420124,BEAR LAKE,WARREN,D,BOROUGH,620101
420125,BEAVER,JEFFERSON,D,TOWNSHIP,330202
420126,BEAVER,CRAWFORD,D,TOWNSHIP,200101
420127,BEAVER,BEAVER,D,BOROUGH,40301
420128,BEAVER,COLUMBIA,D,TOWNSHIP,190301
420129,BEAVER,SNYDER,D,TOWNSHIP,550102
420130,BEAVER,CLARION,D,TOWNSHIP,160402
420131,BEAVER ASD,BEAVER,E,SCHOOL DISTRICT,40300
420132,BEAVER FALLS,BEAVER,D,CITY,40401
420133,BEAVER MEADOWS,CARBON,D,BOROUGH,400502
420134,BEAVERTOWN,SNYDER,D,BOROUGH,550103
420135,BECCARIA,CLEARFIELD,D,TOWNSHIP,170403
420136,BECHTELSVILLE,BERKS,D,BOROUGH,60202
420137,BEDFORD,BEDFORD,D,BOROUGH,50101
420138,BEDFORD,BEDFORD,D,TOWNSHIP,50102
420139,BEDFORD ASD,BEDFORD,E,SCHOOL DISTRICT,50100
420140,BEDMINSTER,BUCKS,D,TOWNSHIP,91101
420141,BEECH CREEK,CLINTON,D,BOROUGH,180105
420142,BEECH CREEK,CLINTON,D,TOWNSHIP,180106
420143,BELFAST,FULTON,D,TOWNSHIP,290301
420144,BELL,WESTMORELAND,D,TOWNSHIP,650904
420145,BELL,CLEARFIELD,D,TOWNSHIP,320601
420146,BELL,JEFFERSON,D,TOWNSHIP,330304
420147,BELL ACRES,ALLEGHENY,D,BOROUGH,711102
420148,BELLE VERNON,FAYETTE,D,BOROUGH,650101
420149,BELLE VERNON ASD,WESTMORELAND,E,SCHOOL DISTRICT,650100
420150,BELLEFONTE,CENTRE,D,BOROUGH,140201
420151,BELLEFONTE ASD,CENTRE,E,SCHOOL DISTRICT,140200
420152,BELLEVUE,ALLEGHENY,D,BOROUGH,710902
420153,BELLWOOD,BLAIR,D,BOROUGH,70202
420154,BELLWOOD-ANTIS S D,BLAIR,E,SCHOOL DISTRICT,70200
420155,BEN AVON,ALLEGHENY,D,BOROUGH,710201
420156,BEN AVON HEIGHTS,ALLEGHENY,D,BOROUGH,710202
420157,BENDERSVILLE,ADAMS,D,BOROUGH,10602
420158,BENEZETTE,ELK,D,TOWNSHIP,240301
420159,BENNER BELLEFONTE,CENTRE,D,TOWNSHIP,140202
420160,BENSALEM,BUCKS,D,TOWNSHIP,90101
420161,BENSALEM TWP S D,BUCKS,E,SCHOOL DISTRICT,90100
420162,BENSON,SOMERSET,D,BOROUGH,560201
420163,BENTLEYVILLE,WASHINGTON,D,BOROUGH,630201
420164,BENTON,COLUMBIA,D,BOROUGH,190101
420165,BENTON,COLUMBIA,D,TOWNSHIP,190102
420166,BENTON,LACKAWANNA,D,TOWNSHIP,660101
420167,BENTON ASD,COLUMBIA,E,SCHOOL DISTRICT,190100
420168,BENTWORTH S D,WASHINGTON,E,SCHOOL DISTRICT,630200
420169,BENZINGER,ELK,D,TOWNSHIP,0
420170,BERLIN,SOMERSET,D,BOROUGH,560102
420171,BERLIN,WAYNE,D,TOWNSHIP,640101
420172,BERLIN BROTHERSVALLEY S D,SOMERSET,E,SCHOOL DISTRICT,560100
420173,BERMUDIAN SPRINGS S D,ADAMS,E,SCHOOL DISTRICT,10100
420174,BERN,BERKS,D,TOWNSHIP,61401
420175,BERNVILLE,BERKS,D,BOROUGH,61501
420176,BERRYSBURG,DAUPHIN,D,BOROUGH,221001
420177,BERWICK,COLUMBIA,D,BOROUGH,190201
420178,BERWICK,ADAMS,D,TOWNSHIP,10202
420179,BERWICK ASD,COLUMBIA,E,SCHOOL DISTRICT,190200
420180,BESSEMER,LAWRENCE,D,BOROUGH,370301
420181,BETHANY,WAYNE,D,BOROUGH,640102
420182,BETHEL,ARMSTRONG,D,TOWNSHIP,30203
420183,BETHEL,DELAWARE,D,TOWNSHIP,230301
420184,BETHEL,LEBANON,D,TOWNSHIP,380501
420185,BETHEL,FULTON,D,TOWNSHIP,290302
420186,BETHEL,BERKS,D,TOWNSHIP,61502
420187,BETHEL PARK,ALLEGHENY,D,BOROUGH,730201
420188,BETHEL PARK S D,ALLEGHENY,E,SCHOOL DISTRICT,730200
420189,BETHLEHEM,LEHIGH,D,CITY,480202
420190,BETHLEHEM BETHLEHEM,NORTHAMPTON,D,CITY,480202
420191,BETHLEHEM,NORTHAMPTON,D,TOWNSHIP,480203
420192,BETHLEHEM ASD,NORTHAMPTON,E,SCHOOL DISTRICT,480200
420193,BETHLEHEM-CENTER S D,WASHINGTON,E,SCHOOL DISTRICT,630300
420194,BIG BEAVER,BEAVER,D,BOROUGH,40402
420195,BIG BEAVER FALLS ASD,BEAVER,E,SCHOOL DISTRICT,40400
420196,BIG RUN,JEFFERSON,D,BOROUGH,330305
420197,BIG SPRING S D,CUMBERLAND,E,SCHOOL DISTRICT,210100
420198,BIGLER,CLEARFIELD,D,TOWNSHIP,170601
420199,BIGLERVILLE,ADAMS,D,BOROUGH,10603
420200,BINGHAM,POTTER,D,TOWNSHIP,530402
420201,BIRDSBORO,BERKS,D,BOROUGH,60502
420202,BIRMINGHAM,HUNTINGDON,D,BOROUGH,70605
420203,BIRMINGHAM,CHESTER,D,TOWNSHIP,151101
420204,BIRMINGHAM,DELAWARE,D,TOWNSHIP,0
420205,BLACK,SOMERSET,D,TOWNSHIP,560501
420206,BLACK CREEK,LUZERNE,D,TOWNSHIP,400503
420207,BLACK LICK BLAIR-SALTS,INDIANA,D,TOWNSHIP,30105
420208,BLACKHAWK S D,BEAVER,E,SCHOOL DISTRICT,40500
420209,BLACKLICK,CAMBRIA,D,TOWNSHIP,110101
420210,BLACKLICK VALLEY S D,CAMBRIA,E,SCHOOL DISTRICT,110100
420211,BLAIN,PERRY,D,BOROUGH,500401
420212,BLAINE,WASHINGTON,D,TOWNSHIP,631001
420213,BLAIR,BLAIR,D,TOWNSHIP,70402
420214,BLAIRSVILLE,INDIANA,D,BOROUGH,320102
420215,BLAIRSVILLE-SALTSBURG S D,INDIANA,E,SCHOOL DISTRICT,320100
420216,BLAKELY,LACKAWANNA,D,BOROUGH,351002
420217,BLAWNOX,ALLEGHENY,D,BOROUGH,710402
420218,BLOOM,CLEARFIELD,D,TOWNSHIP,170301
420219,BLOOMFIELD,BEDFORD,D,TOWNSHIP,50401
420221,BLOOMFIELD,CRAWFORD,D,TOWNSHIP,251201
420222,BLOOMING GROVE,PIKE,D,TOWNSHIP,520201
420223,BLOOMING VALLEY,CRAWFORD,D,BOROUGH,200402
420224,BLOOMSBURG,COLUMBIA,D,TOWNSHIP,190302
420225,BLOOMSBURG ASD,COLUMBIA,E,SCHOOL DISTRICT,190300
420226,BLOSS,TIOGA,D,TOWNSHIP,590203
420227,BLOSSBURG,TIOGA,D,BOROUGH,590204
420228,BLUE MOUNTAIN S D,SCHUYLKILL,E,SCHOOL DISTRICT,540100
420229,BLUE RIDGE S D,SUSQUEHANNA,E,SCHOOL DISTRICT,580100
420230,BLYTHE,SCHUYLKILL,D,TOWNSHIP,540701
420231,BOGGS,ARMSTRONG,D,TOWNSHIP,30204
420232,BOGGS,CENTRE,D,TOWNSHIP,140101
420233,BOGGS,CLEARFIELD,D,TOWNSHIP,170703
420234,BOLIVAR,WESTMORELAND,D,BOROUGH,651001
420235,BONNEAUVILLE CONEWGO VAL,ADAMS,D,BOROUGH,10203
420236,BOSWELL,SOMERSET,D,BOROUGH,560401
420237,BOWMANSTOWN,CARBON,D,BOROUGH,130301
420238,BOYERTOWN,BERKS,D,BOROUGH,60203
420239,BOYERTOWN ASD,BERKS,E,SCHOOL DISTRICT,60200
420240,BRACKENRIDGE,ALLEGHENY,D,BOROUGH,710601
420241,BRADDOCK,ALLEGHENY,D,BOROUGH,721001
420242,BRADDOCK HILLS,ALLEGHENY,D,BOROUGH,721002
420243,BRADFORD,MCKEAN,D,CITY,420101
420244,BRADFORD,MCKEAN,D,TOWNSHIP,420102
420245,BRADFORD,CLEARFIELD,D,TOWNSHIP,170101
420246,BRADFORD ASD,MCKEAN,E,SCHOOL DISTRICT,420100
420247,BRADFORD WOODS,ALLEGHENY,D,BOROUGH,710701
420248,BRADY,CLARION,D,TOWNSHIP,100312
420249,BRADY,CLEARFIELD,D,TOWNSHIP,170302
420250,BRADY,HUNTINGDON,D,TOWNSHIP,310101
420251,BRADY,LYCOMING,D,TOWNSHIP,410401
420252,BRADY,BUTLER,D,TOWNSHIP,100601
420253,BRADYS BEND,ARMSTRONG,D,TOWNSHIP,100301
420254,BRAINTRIM,WYOMING,D,TOWNSHIP,80711
420255,BRANCH,SCHUYLKILL,D,TOWNSHIP,540301
420256,BRANDYWINE HEIGHTS ASD,BERKS,E,SCHOOL DISTRICT,60300
420257,BRATTON,MIFFLIN,D,TOWNSHIP,440102
420258,BRECKNOCK,LANCASTER,D,TOWNSHIP,360501
420259,BRECKNOCK,BERKS,D,TOWNSHIP,60801
420260,BRENTWOOD,ALLEGHENY,D,BOROUGH,730301
420261,BRENTWOOD BORO S D,ALLEGHENY,E,SCHOOL DISTRICT,730300
420262,BRIAR CREEK,COLUMBIA,D,BOROUGH,190202
420263,BRIAR CREEK,COLUMBIA,D,TOWNSHIP,190203
420264,BRIDGEPORT,MONTGOMERY,D,BOROUGH,461901
420265,BRIDGETON,BUCKS,D,TOWNSHIP,91001
420266,BRIDGEVILLE,ALLEGHENY,D,BOROUGH,730501
420267,BRIDGEWATER,BEAVER,D,BOROUGH,40302
420268,BRIDGEWATER,SUSQUEHANNA,D,TOWNSHIP,580402
420269,BRIGHTON,BEAVER,D,TOWNSHIP,40303
420270,BRISBIN,CLEARFIELD,D,BOROUGH,170602
420271,BRISTOL,BUCKS,D,BOROUGH,90201
420272,BRISTOL,BUCKS,D,TOWNSHIP,90301
420273,BRISTOL BORO S D,BUCKS,E,SCHOOL DISTRICT,90200
420274,BRISTOL TWP S D,BUCKS,E,SCHOOL DISTRICT,90300
420275,BROAD TOP,BEDFORD,D,TOWNSHIP,50501
420276,BROAD TOP CITY,HUNTINGDON,D,BOROUGH,50505
420277,BROCKWAY,JEFFERSON,D,BOROUGH,330102
420278,BROCKWAY ASD,JEFFERSON,E,SCHOOL DISTRICT,330100
420279,BROKENSTRAW,WARREN,D,TOWNSHIP,620102
420280,BROOKFIELD,TIOGA,D,TOWNSHIP,590101
420281,BROOKHAVEN,DELAWARE,D,BOROUGH,230702
420282,BROOKLYN,SUSQUEHANNA,D,TOWNSHIP,580501
420283,BROOKVILLE,JEFFERSON,D,BOROUGH,330203
420284,BROOKVILLE ASD,JEFFERSON,E,SCHOOL DISTRICT,330200
420285,BROTHERSVALLEY,SOMERSET,D,TOWNSHIP,560103
420286,BROWN,LYCOMING,D,TOWNSHIP,410206
420287,BROWN,MIFFLIN,D,TOWNSHIP,440103
420288,BROWNSTOWN,CAMBRIA,D,BOROUGH,110501
420289,BROWNSVILLE,FAYETTE,D,BOROUGH,260201
420290,BROWNSVILLE,FAYETTE,D,TOWNSHIP,260202
420291,BROWNSVILLE ASD,FAYETTE,E,SCHOOL DISTRICT,260200
420292,BRUIN,BUTLER,D,BOROUGH,100304
420293,BRUSH CREEK,FULTON,D,TOWNSHIP,290303
420294,BRUSH VALLEY,INDIANA,D,TOWNSHIP,320702
420295,BRYN ATHYN,MONTGOMERY,D,BOROUGH,460201
420296,BRYN ATHYN S D,MONTGOMERY,E,SCHOOL DISTRICT,460200
420297,BUCK,LUZERNE,D,TOWNSHIP,400903
420298,BUCKINGHAM,BUCKS,D,TOWNSHIP,90501
420299,BUCKINGHAM,WAYNE,D,TOWNSHIP,640103
420300,BUFFALO,BUTLER,D,TOWNSHIP,100203
420301,BUFFALO,WASHINGTON,D,TOWNSHIP,631002
420302,BUFFALO,PERRY,D,TOWNSHIP,500201
420303,BUFFALO,UNION,D,TOWNSHIP,600201
420304,BUFFINGTON,INDIANA,D,TOWNSHIP,320703
420305,BULLSKIN,FAYETTE,D,TOWNSHIP,260301
420306,BURGETTSTOWN,WASHINGTON,D,BOROUGH,630401
420307,BURGETTSTOWN ASD,WASHINGTON,E,SCHOOL DISTRICT,630400
420308,BURLINGTON,BRADFORD,D,BOROUGH,80603
420309,BURLINGTON,BRADFORD,D,TOWNSHIP,80604
420310,BURNHAM,MIFFLIN,D,BOROUGH,440104
420311,BURNSIDE,CENTRE,D,TOWNSHIP,140102
420312,BURNSIDE,CLEARFIELD,D,TOWNSHIP,170501
420313,BURNSIDE,CLEARFIELD,D,BOROUGH,320602
420314,BURRELL,ARMSTRONG,D,TOWNSHIP,30205
420315,BURRELL,INDIANA,D,TOWNSHIP,320103
420316,BURRELL S D,WESTMORELAND,E,SCHOOL DISTRICT,650200
420317,BUSHKILL,NORTHAMPTON,D,TOWNSHIP,480401
420318,BUTLER,BUTLER,D,CITY,100101
420319,BUTLER,BUTLER,D,TOWNSHIP,100102
420320,BUTLER,LUZERNE,D,TOWNSHIP,400504
420321,BUTLER,SCHUYLKILL,D,TOWNSHIP,540403
420322,BUTLER,ADAMS,D,TOWNSHIP,10604
420323,BUTLER ASD,BUTLER,E,SCHOOL DISTRICT,100100
420324,CADOGAN,ARMSTRONG,D,TOWNSHIP,30206
420325,CAERNARVON,LANCASTER,D,TOWNSHIP,360502
420326,CAERNARVON,BERKS,D,TOWNSHIP,151001
420327,CALIFORNIA,WASHINGTON,D,BOROUGH,630502
420328,CALIFORNIA ASD,WASHINGTON,E,SCHOOL DISTRICT,630500
420329,CALLENSBURG,CLARION,D,BOROUGH,160403
420330,CALLERY,BUTLER,D,BOROUGH,100801
420331,CALLIMONT,SOMERSET,D,BOROUGH,560301
420332,CALN,CHESTER,D,TOWNSHIP,150201
420333,CAMBRIA,CAMBRIA,D,TOWNSHIP,110301
420334,CAMBRIA HEIGHTS S D,CAMBRIA,E,SCHOOL DISTRICT,110200
420335,CAMBRIDGE,CRAWFORD,D,TOWNSHIP,200404
420336,CAMBRIDGE SPRINGS,CRAWFORD,D,BOROUGH,200403
420337,CAMERON CO S D,CAMERON,E,SCHOOL DISTRICT,120100
420338,CAMP HILL,CUMBERLAND,D,BOROUGH,210201
420339,CAMP HILL S D,CUMBERLAND,E,SCHOOL DISTRICT,210200
420340,CANAAN,WAYNE,D,TOWNSHIP,640201
420341,CANAL,VENANGO,D,TOWNSHIP,610202
420342,CANOE MARION CNTR,INDIANA,D,TOWNSHIP,320401
420343,CANON-MCMILLAN S D,WASHINGTON,E,SCHOOL DISTRICT,630600
420344,CANONSBURG,WASHINGTON,D,BOROUGH,630601
420345,CANTON,BRADFORD,D,BOROUGH,80201
420346,CANTON,BRADFORD,D,TOWNSHIP,80202
420347,CANTON,WASHINGTON,D,TOWNSHIP,631302
420348,CANTON ASD,BRADFORD,E,SCHOOL DISTRICT,80200
420349,CARBON,HUNTINGDON,D,TOWNSHIP,50506
420350,CARBONDALE,LACKAWANNA,D,CITY,350201
420351,CARBONDALE,LACKAWANNA,D,TOWNSHIP,350401
420352,CARBONDALE ASD,LACKAWANNA,E,SCHOOL DISTRICT,350200
420353,CARLISLE,CUMBERLAND,D,BOROUGH,210301
420354,CARLISLE ASD,CUMBERLAND,E,SCHOOL DISTRICT,210300
420355,CARLYNTON S D,ALLEGHENY,E,SCHOOL DISTRICT,730400
420356,CARMICHAELS,GREENE,D,BOROUGH,300101
420357,CARMICHAELS ASD,GREENE,E,SCHOOL DISTRICT,300100
420358,CARNEGIE,ALLEGHENY,D,BOROUGH,730401
420359,CARROLL,YORK,D,TOWNSHIP,670701
420360,CARROLL,WASHINGTON,D,TOWNSHIP,631201
420361,CARROLL,PERRY,D,TOWNSHIP,500403
420362,CARROLL VALLEY,ADAMS,D,BOROUGH,10301
420363,CARROLLTOWN,CAMBRIA,D,BOROUGH,110201
420364,CASCADE,LYCOMING,D,TOWNSHIP,410501
420365,CASS,SCHUYLKILL,D,TOWNSHIP,540302
420366,CASS,HUNTINGDON,D,TOWNSHIP,310401
420367,CASSANDRA,CAMBRIA,D,BOROUGH,111001
420368,CASSELMAN,SOMERSET,D,BOROUGH,560502
420369,CASSVILLE,HUNTINGDON,D,BOROUGH,310402
420370,CASTANEA,CLINTON,D,TOWNSHIP,180107
420371,CASTLE SHANNON BETHELPARK,ALLEGHENY,D,BOROUGH,730202
420372,CATASAUQUA,LEHIGH,D,BOROUGH,390201
420373,CATASAUQUA ASD,LEHIGH,E,SCHOOL DISTRICT,390200
420374,CATAWISSA,COLUMBIA,D,BOROUGH,190601
420375,CATAWISSA BLOOMSBURG,COLUMBIA,D,TOWNSHIP,190303
420376,CATHARINE,BLAIR,D,TOWNSHIP,70701
420377,CECIL,WASHINGTON,D,TOWNSHIP,630602
420378,CENTENNIAL S D,BUCKS,E,SCHOOL DISTRICT,90400
420379,CENTER,BUTLER,D,TOWNSHIP,100103
420380,CENTER,BEAVER,D,TOWNSHIP,40601
420381,CENTER,INDIANA,D,TOWNSHIP,320201
420382,CENTER,SNYDER,D,TOWNSHIP,550104
420383,CENTER,GREENE,D,TOWNSHIP,300502
420384,CENTER ASD,BEAVER,E,SCHOOL DISTRICT,0
420385,CENTERPORT,BERKS,D,BOROUGH,61402
420386,CENTERVILLE,WASHINGTON,D,BOROUGH,630302
420387,CENTERVILLE,CRAWFORD,D,BOROUGH,200501
420388,CENTRAL BUCKS S D,BUCKS,E,SCHOOL DISTRICT,90500
420389,CENTRAL CAMBRIA S D,CAMBRIA,E,SCHOOL DISTRICT,110300
420390,CENTRAL CITY,SOMERSET,D,BOROUGH,560701
420391,CENTRAL COLUMBIA S D,COLUMBIA,E,SCHOOL DISTRICT,190400
420392,CENTRAL DAUPHIN S D,DAUPHIN,E,SCHOOL DISTRICT,220100
420393,CENTRAL FULTON S D,FULTON,E,SCHOOL DISTRICT,290100
420394,CENTRAL GREENE S D,GREENE,E,SCHOOL DISTRICT,300200
420395,CENTRAL YORK S D,YORK,E,SCHOOL DISTRICT,670100
420396,CENTRALIA,COLUMBIA,D,BOROUGH,490301
420397,CENTRE,BERKS,D,TOWNSHIP,61403
420398,CENTRE,PERRY,D,TOWNSHIP,500404
420399,CENTRE HALL,CENTRE,D,BOROUGH,140301
420400,CERES OTTO-ELDRED,MCKEAN,D,TOWNSHIP,420301
420401,CHALFANT,ALLEGHENY,D,BOROUGH,721003
420402,CHALFONT,BUCKS,D,BOROUGH,90502
420403,CHAMBERSBURG,FRANKLIN,D,BOROUGH,280101
420404,CHAMBERSBURG ASD,FRANKLIN,E,SCHOOL DISTRICT,280100
420405,CHANCEFORD,YORK,D,TOWNSHIP,670801
420406,CHAPMAN,CLINTON,D,TOWNSHIP,180108
420407,CHAPMAN,NORTHAMPTON,D,BOROUGH,480503
420408,CHAPMAN,SNYDER,D,TOWNSHIP,550201
420409,CHARLEROI,WASHINGTON,D,BOROUGH,630701
420410,CHARLEROI ASD,WASHINGTON,E,SCHOOL DISTRICT,630700
420411,CHARLESTON,TIOGA,D,TOWNSHIP,590302
420412,CHARLESTOWN,CHESTER,D,TOWNSHIP,150401
420413,CHARTIERS,WASHINGTON,D,TOWNSHIP,630801
420414,CHARTIERS VALLEY S D,ALLEGHENY,E,SCHOOL DISTRICT,730500
420415,CHARTIERS-HOUSTON S D,WASHINGTON,E,SCHOOL DISTRICT,630800
420416,CHATHAM,TIOGA,D,TOWNSHIP,590102
420417,CHELTENHAM,MONTGOMERY,D,TOWNSHIP,460301
420418,CHELTENHAM TWP S D,MONTGOMERY,E,SCHOOL DISTRICT,460300
420419,CHERRY,BUTLER,D,TOWNSHIP,100501
420420,CHERRY,SULLIVAN,D,TOWNSHIP,570101
420421,CHERRY GROVE,WARREN,D,TOWNSHIP,620103
420422,CHERRY RIDGE,WAYNE,D,TOWNSHIP,640104
420423,CHERRY TREE,INDIANA,D,BOROUGH,170504
420424,CHERRY VALLEY,BUTLER,D,BOROUGH,100502
420425,CHERRYHILL,INDIANA,D,TOWNSHIP,320501
420426,CHERRYTREE,VENANGO,D,TOWNSHIP,200507
420427,CHEST,CAMBRIA,D,TOWNSHIP,110203
420428,CHEST,CLEARFIELD,D,TOWNSHIP,170502
420429,CHEST SPRINGS,CAMBRIA,D,BOROUGH,110202
420430,CHESTER,DELAWARE,D,CITY,230101
420431,CHESTER,DELAWARE,D,TOWNSHIP,230102
420432,CHESTER HEIGHTS,DELAWARE,D,BOROUGH,230302
420433,CHESTER HILL,CLEARFIELD,D,BOROUGH,170704
420434,CHESTER-UPLAND S D,DELAWARE,E,SCHOOL DISTRICT,230100
420435,CHESTNUT RIDGE S D,BEDFORD,E,SCHOOL DISTRICT,50200
420436,CHESTNUTHILL,MONROE,D,TOWNSHIP,450201
420437,CHESWICK,ALLEGHENY,D,BOROUGH,710101
420438,CHICHESTER S D,DELAWARE,E,SCHOOL DISTRICT,230200
420439,CHICORA,BUTLER,D,BOROUGH,100305
420440,CHIPPEWA,BEAVER,D,TOWNSHIP,40501
420441,CHOCONUT,SUSQUEHANNA,D,TOWNSHIP,580403
420442,CHRISTIANA,LANCASTER,D,BOROUGH,361307
