User Code,BSI Code,Authority Name,Preferred,Authority Title,County ID
BSI00391916,391916,MILFORD CITY JEDD II,N,TOWNSHIP,CLERMONT
BSI00391917,391917,MILFORD CITY JEDD II,N,TOWNSHIP,HAMILTON
BSI00391918,391918,MILFORD CITY JEDD I,N,TOWNSHIP,HAMILTON
BSI00391919,391919,JERRY CITY,N,CITY,WOOD
BSI00391920,391920,WEST MANSFIELD,N,VILLAGE,LOGAN
BSI00391921,391921,CLEAR FORK VALLEY LSD,N,SCHOOL DISTRICT,KNOX
BSI00391922,391922,CLEAR FORK VALLEY LSD,N,SCHOOL DISTRICT,RICHLAND
BSI00391923,391923,TRIWAY LSD,N,SCHOOL DISTRICT,HOLMES
BSI00391924,391924,TRIWAY LSD,N,SCHOOL DISTRICT,WAYNE
BSI00391925,391925,BLENDON-WESTERVILLE JEDZ,N,TOWNSHIP,FRANKLIN
BSI00391926,391926,NEW PARIS,N,VILLAGE,PREBLE
BSI00391927,391927,BUTLER COUNTY ANNEX JEDD,N,TOWNSHIP,BUTLER
BSI00391928,391928,AUSTIN CENTER JEDD,N,TOWNSHIP,MONTGOMERY
BSI00391929,391929,TECUMSEH JEDD,N,TOWNSHIP,GREENE
BSI00391930,391930,RICHFIELD JEDD,N,TOWNSHIP,SUMMIT
BSI00391931,391931,LIBERTY CENTER JEDD,N,TOWNSHIP,HENRY
BSI00391932,391932,BUCKLAND,N,VILLAGE,AUGLAIZE
BSI00391933,391933,TIRO,N,VILLAGE,CRAWFORD
BSI00391934,391934,WEST LIBERTY,N,VILLAGE,LOGAN
BSI00391935,391935,MOUNT VICTORY,N,VILLAGE,HARDIN
BSI00391936,391936,FREDERICKSBURG,N,VILLAGE,WAYNE
BSI00391937,391937,SYCAMORE TWP JEDZ-KENWOOD CNTL,N,TOWNSHIP,HAMILTON
BSI00391938,391938,SYCAMORE TWP JEDZ-KENWOOD EAST,N,TOWNSHIP,HAMILTON
BSI00391939,391939,SYCAMORE TWP JEDZ-KENWOOD SW,N,TOWNSHIP,HAMILTON
BSI00391940,391940,BUTLER TWP-DAYTON JEDD,N,TOWNSHIP,MONTGOMERY
BSI00391941,391941,ETNA JEDZ II,N,TOWNSHIP,LICKING
BSI00391942,391942,BUTLER TWP-VANDALIA JEDD,N,TOWNSHIP,MONTGOMERY
BSI00391944,391944,GATEWAY-REVENUE SHARING,N,TOWNSHIP,CUYAHOGA
BSI00391945,391945,MOUNT HEALTHY-SPRINGFIELD TWP,N,TOWNSHIP,HAMILTON
BSI00391946,391946,PLEASANTVILLE,N,VILLAGE,FAIRFIELD
BSI00391947,391947,MORRAL,N,VILLAGE,MARION
BSI00391948,391948,HARPERSFIELD GENEVA JEDD II,N,TOWNSHIP,ASHTABULA
BSI00391949,391949,HARPERSFIELD GENEVA JEDD I,N,TOWNSHIP,ASHTABULA
BSI00391950,391950,PRAIRIE TOWNSHIP JEDD,N,TOWNSHIP,FRANKLIN
BSI00391951,391951,ZANESVILLE-WASHINGTON JEDD,N,TOWNSHIP,MUSKINGUM
BSI00391952,391952,JEROMESVILLE,N,VILLAGE,ASHLAND
BSI00391953,391953,NORTH ROBINSON,N,VILLAGE,CRAWFORD
BSI00391954,391954,BUTLER TWP-VANDALIA JEDZ,N,TOWNSHIP,MONTGOMERY
BSI00391955,391955,CARDINGTON-LINCOLN LSD,N,SCHOOL DISTRICT,MARION
BSI00391956,391956,CARDINGTON-LINCOLN LSD,N,SCHOOL DISTRICT,MORROW
BSI00391957,391957,GIBSONBURG EVSD,N,SCHOOL DISTRICT,SANDUSKY
BSI00391958,391958,GIBSONBURG EVSD,N,SCHOOL DISTRICT,WOOD
BSI00391959,391959,HILLSDALE LSD,N,SCHOOL DISTRICT,ASHLAND
BSI00391960,391960,HILLSDALE LSD,N,SCHOOL DISTRICT,WAYNE
BSI00391961,391961,NORWAYNE LSD,N,SCHOOL DISTRICT,MEDINA
BSI00391962,391962,NORWAYNE LSD,N,SCHOOL DISTRICT,WAYNE
BSI00391963,391963,CAMDEN,N,VILLAGE,PREBLE
BSI00391964,391964,GRATIS,N,VILLAGE,PREBLE
BSI00391965,391965,BOSTON-PENINSULA JEDD,N,TOWNSHIP,SUMMIT
BSI00391966,391966,NORTH BALTIMORE-HENRY JEDD,N,TOWNSHIP,WOOD
BSI00391967,391967,BLUFFTON,N,VILLAGE,HANCOCK
BSI00391968,391968,CLINTON-GRANDVIEW HEIGHTS JEDZ,N,TOWNSHIP,FRANKLIN
BSI00391969,391969,SPENCER-WHITEHOUSE JEDZ,N,TOWNSHIP,LUCAS
BSI00391970,391970,OAK HILL,N,VILLAGE,JACKSON
BSI00391971,391971,PATTERSON,N,VILLAGE,HARDIN
BSI00391972,391972,COLUMBIA TOWNSHIP JEDZ,N,TOWNSHIP,HAMILTON
BSI00391973,391973,SYCAMORE TWP JEDZ-KENWOOD NW,N,TOWNSHIP,HAMILTON
BSI00391974,391974,AMSTERDAM,N,VILLAGE,JEFFERSON
BSI00391975,391975,SPRINGFIELD TWP JEDZ I,N,TOWNSHIP,HAMILTON
BSI00391976,391976,RUSH TWP/UHRICHSVILLE JEDD,N,TOWNSHIP,TUSCARAWAS
BSI00391977,391977,CONESVILLE,N,VILLAGE,COSCHOCTON
BSI00391978,391978,EMPIRE,N,VILLAGE,JEFFERSON
BSI00391979,391979,SCIOTO TOWNSHIP JEDD,N,TOWNSHIP,PICKAWAY
BSI00391980,391980,NORTHWOOD LSD,N,SCHOOL DISTRICT,WOOD
BSI00391981,391981,TRI-COUNTY NORTH LSD,N,SCHOOL DISTRICT,DARKE
BSI00391982,391982,TRI-COUNTY NORTH LSD,N,SCHOOL DISTRICT,PREBLE
BSI00391983,391983,TRI-COUNTY NORTH LSD,N,SCHOOL DISTRICT,MONTGOMERY
BSI00391984,391984,RUSHSYLVANIA,N,VILLAGE,LOGAN
BSI00391985,391985,PATASKALA JEDD,N,TOWNSHIP,LICKING
BSI00391986,391986,WESTERN RIDGE JEDD,N,TOWNSHIP,HAMILTON
BSI00391987,391987,MERCY HOSPITALS WEST JEDD,N,TOWNSHIP,HAMILTON
BSI00391988,391988,WAYNE,N,VILLAGE,WOOD
BSI00391989,391989,HOLLAND SPRINGFIELD TWP JEDZ,N,TOWNSHIP,LUCAS
BSI00391990,391990,TOLEDO EXPRESS AIRPORT JEDD,N,TOWNSHIP,LUCAS
BSI00391991,391991,TRIMBLE,N,VILLAGE,ATHENS
BSI00391992,391992,AMANDA,N,VILLAGE,FAIRFIELD
BSI00391993,391993,DUBLIN,N,CITY,DELAWARE
BSI00391994,391994,DUBLIN,N,CITY,UNION
BSI00391995,391995,TROY TWP-CITY OF TOLEDO JEDD,N,TOWNSHIP,WOOD
BSI00391996,391996,NORTHEASTERN LSD,N,SCHOOL DISTRICT,CLARK
BSI00391997,391997,EDON-NORTHWEST LSD,N,SCHOOL DISTRICT,WILLIAMS
BSI00391998,391998,ASHLEY,N,VILLAGE,DELAWARE
BSI00391999,391999,SAYBROOK TOWNSHIP JEDD,N,TOWNSHIP,ASHTABULA
BSI00392000,392000,MILFORD CITY JEDD III,N,TOWNSHIP,CLERMONT
BSI00392001,392001,MILFORD CITY JEDD III,N,TOWNSHIP,HAMILTON
BSI00392002,392002,MILFORD CITY JEDD IV,N,TOWNSHIP,CLERMONT
BSI00392003,392003,MILFORD CITY JEDD IV,N,TOWNSHIP,HAMILTON
BSI00392004,392004,MILLERSPORT,N,VILLAGE,FAIRFIELD
BSI00392005,392005,BETHEL,N,VILLAGE,CLERMONT
BSI00392006,392006,NEY,N,VILLAGE,DEFIANCE
BSI00392007,392007,NORTHEASTERN LSD,N,SCHOOL DISTRICT,CHAMPAIGN
BSI00392008,392008,VANLUE,N,VILLAGE,HANCOCK
BSI00392009,392009,MOUNT CORY,N,VILLAGE,HANCOCK
BSI00392010,392010,HARPERSFIELD GENEVA JEDD III,N,TOWNSHIP,ASHTABULA
BSI00392011,392011,ASHTABULA TOWNSHIP JEDD,N,TOWNSHIP,ASHTABULA
BSI00392013,392013,MONCLOVA TOWNSHIP JEDD I,N,TOWNSHIP,LUCAS
BSI00392014,392014,CLARKSVILLE,N,VILLAGE,CLINTON
BSI00392015,392015,DARBYVILLE,N,VILLAGE,PICKAWAY
BSI00392016,392016,ZANESVILLE-SPRINGFIELD JEDD,N,TOWNSHIP,MUSKINGUM
BSI00392017,392017,ZANESVILLE-NEWTON JEDD,N,TOWNSHIP,MUSKINGUM
BSI00392018,392018,BERKSHIRE TOWNSHIP JEDD,N,TOWNSHIP,DELAWARE
BSI00392019,392019,WALTON HILLS-SAGAMORE HILLS,N,TOWNSHIP,SUMMIT
BSI00392020,392020,HUBBARD TOWNSHIP JEDD,N,TOWNSHIP,TRUMBULL
BSI00392021,392021,LEBANON-TURTLECREEK JEDD,N,TOWNSHIP,WARREN
BSI00392022,392022,SAYBROOK TOWNSHIP JEDD II,N,TOWNSHIP,ASHTABULA
BSI00392023,392023,HANOVER,N,VILLAGE,LICKING
BSI00392024,392024,CIRCLEVILLE-PICKAWAY TWP JEDD,N,TOWNSHIP,PICKAWAY
BSI00392025,392025,LYONS,N,VILLAGE,FULTON
BSI00392026,392026,OSTRANDER,N,VILLAGE,DELAWARE
BSI00392027,392027,MARENGO,N,VILLAGE,MORROW
BSI00392028,392028,ST. LOUISVILLE,N,VILLAGE,LICKING
BSI00392029,392029,SOUTH VIENNA,N,VILLAGE,CLARK
BSI00392030,392030,GETTYSBURG,N,VILLAGE,DARKE
BSI00392031,392031,SMITHFIELD,N,VILLAGE,JEFFERSON
BSI00392032,392032,NEWTONSVILLE,N,VILLAGE,CLERMONT
BSI00392033,392033,SWANTON,N,VILLAGE,LUCAS
BSI00392034,392034,KIRKERSVILLE,N,VILLAGE,LICKING
BSI00392035,392035,LODI,N,VILLAGE,MEDINA
BSI00392036,392036,WILLIAMSPORT,N,CITY,PICKAWAY
BSI00392037,392037,WASHINGTONVILLE,N,VILLAGE,COLUMBIANA
BSI00392038,392038,HAMILTON FAIRFLD TWP JEDD III,N,TOWNSHIP,BUTLER
BSI00392039,392039,BARNESVILLE JEDD I,N,TOWNSHIP,BELMONT
BSI00392040,392040,BARNESVILLE JEDD II,N,TOWNSHIP,BELMONT
BSI00392041,392041,STOUTSVILLE,N,VILLAGE,FAIRFIELD
BSI00392042,392042,CUYAHOGA FALLS-BOSTON TWP JEDD,N,TOWNSHIP,SUMMIT
BSI00392043,392043,COSHOCTON-TUSCARAWAS JEDD,N,TOWNSHIP,COSHOCTON
BSI00392044,392044,COSHOCTON-FRANKLIN JEDD,N,TOWNSHIP,COSHOCTON
BSI00392045,392045,HARRISON GREENE JEDD,N,TOWNSHIP,HAMILTON
BSI00392046,392046,COLERAIN TOWNSHIP-CHEVIOT JEDD,N,TOWNSHIP,HAMILTON
BSI00392047,392047,GREEN TWP-CHEVIOT CITY JEDD V,N,TOWNSHIP,HAMILTON
BSI00392048,392048,AMELIA,N,VILLAGE,CLERMONT
BSI00392049,392049,CHESTERVILLE,N,VILLAGE,MORROW
BSI00392050,392050,JACKSON,N,CITY,JACKSON
BSI00392053,392053,MILFORD CITY JEDD V,N,TOWNSHIP,CLERMONT
BSI00392054,392054,PAYNE,N,VILLAGE,PAULDING
BSI00392058,392058,MIAMI CROSSING JEDD,N,TOWNSHIP,MONTGOMERY
BSI00392060,392060,WAYNE LAKES,N,VILLAGE,DARKE
BSI00392061,392061,BLOOMVILLE,N,VILLAGE,SENECA
BSI00392062,392062,GENEVA AREA CSD,N,SCHOOL DISTRICT,ASHTABULA
BSI00392063,392063,ST. MARYS CSD,N,SCHOOL DISTRICT,AUGLAIZE
BSI00392064,392064,GRANVILLE EVSD,N,SCHOOL DISTRICT,LICKING
BSI00392065,392065,MADISON-PLAINS LSD,N,SCHOOL DISTRICT,MADISON
BSI00392066,392066,MADISON-PLAINS LSD,N,SCHOOL DISTRICT,FRANKLIN
BSI00392067,392067,MADISON-PLAINS LSD,N,SCHOOL DISTRICT,FAYETTE
BSI00392068,392068,JAMES A. GARFIELD LSD,N,SCHOOL DISTRICT,PORTAGE
BSI00392069,392069,NORTON CSD,N,SCHOOL DISTRICT,SUMMIT
BSI00392070,392070,GREEN LSD,N,SCHOOL DISTRICT,WAYNE
BSI00392071,392071,MAUMEE-TOLEDO JEDZ,N,TOWNSHIP,LUCAS
BSI00392072,392072,PITSBURG,N,VILLAGE,DARKE
BSI00400000,400000,OKLAHOMA,N,STATE,
BSI00410000,410000,OREGON,N,STATE,
BSI00410101,410101,TRI-MET TRANS. DISTRICT,N,OTHER,
BSI00410102,410102,LANE TRANSIT DISTRICT,N,OTHER,LANE
BSI00410103,410103,SOUTH CLACKAMAS TRANS DISTRICT,N,OTHER,CLACKAMAS
BSI00410104,410104,WILSONVILLE TRANSIT DISTRICT,N,OTHER,CLACKAMAS
BSI00410105,410105,SANDY TRANSIT SYSTEM,N,OTHER,CLACKAMAS
BSI00410106,410106,CITY OF CANBY LTD,N,OTHER,CLACKAMAS
BSI00410107,410107,MULTNOMAH,N,COUNTY,
BSI00420000,420000,PENNSYLVANIA,N,STATE,
BSI00420001,420001,ABBOTT,N,TOWNSHIP,POTTER
BSI00420002,420002,ABBOTTSTOWN,N,BOROUGH,ADAMS
BSI00420003,420003,WAVERLY,N,TOWNSHIP,LACKAWANNA
BSI00420004,420004,ABINGTON,N,TOWNSHIP,MONTGOMERY
BSI00420005,420005,ABINGTON HEIGHTS S D,N,SCHOOL DISTRICT,LACKAWANNA
BSI00420006,420006,ABINGTON S D,N,SCHOOL DISTRICT,MONTGOMERY
BSI00420007,420007,ADAMS,N,TOWNSHIP,CAMBRIA
BSI00420008,420008,ADAMS,N,TOWNSHIP,BUTLER
BSI00420009,420009,ADAMS,N,TOWNSHIP,SNYDER
BSI00420010,420010,ADAMSBURG,N,BOROUGH,WESTMORELAND
BSI00420011,420011,ADAMSTOWN,N,BOROUGH,LANCASTER
BSI00420012,420012,ADDISON,N,BOROUGH,SOMERSET
BSI00420013,420013,ADDISON,N,TOWNSHIP,SOMERSET
BSI00420014,420014,AKRON,N,BOROUGH,LANCASTER
BSI00420015,420015,ALBA,N,BOROUGH,BRADFORD
BSI00420016,420016,ALBANY,N,TOWNSHIP,BERKS
BSI00420017,420017,ALBANY,N,TOWNSHIP,BRADFORD
BSI00420018,420018,ALBERT GALLATIN ASD,N,SCHOOL DISTRICT,FAYETTE
BSI00420019,420019,ALBION,N,BOROUGH,ERIE
BSI00420020,420020,ALBURTIS,N,BOROUGH,LEHIGH
BSI00420021,420021,ALDAN,N,BOROUGH,DELAWARE
BSI00420022,420022,ALEPPO,N,TOWNSHIP,ALLEGHENY
BSI00420023,420023,ALEPPO,N,TOWNSHIP,GREENE
BSI00420024,420024,ALEXANDRIA,N,BOROUGH,HUNTINGDON
BSI00420025,420025,ALIQUIPPA,N,CITY,BEAVER
BSI00420026,420026,ALIQUIPPA S D,N,SCHOOL DISTRICT,BEAVER
BSI00420027,420027,ALLEGANY COUDERSPORT,N,TOWNSHIP,POTTER
BSI00420028,420028,ALLEGHENY,N,TOWNSHIP,BUTLER
BSI00420029,420029,ALLEGHENY,N,TOWNSHIP,SOMERSET
BSI00420030,420030,ALLEGHENY,N,TOWNSHIP,BLAIR
BSI00420031,420031,ALLEGHENY,N,TOWNSHIP,WESTMORELAND
BSI00420032,420032,ALLEGHENY,N,TOWNSHIP,CAMBRIA
BSI00420033,420033,ALLEGHENY,N,TOWNSHIP,VENANGO
BSI00420034,420034,ALLEGHENY VALLEY S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00420035,420035,ALLEN,N,TOWNSHIP,NORTHAMPTON
BSI00420036,420036,ALLENPORT,N,BOROUGH,WASHINGTON
BSI00420037,420037,ALLENTOWN,N,CITY,LEHIGH
BSI00420038,420038,ALLENTOWN CSD,N,SCHOOL DISTRICT,LEHIGH
BSI00420039,420039,ALLISON,N,TOWNSHIP,CLINTON
BSI00420040,420040,ALLEGHENY-CLARION VALLEY S D,N,SCHOOL DISTRICT,CLARION
BSI00420041,420041,ALSACE,N,TOWNSHIP,BERKS
BSI00420042,420042,ALTOONA,N,CITY,BLAIR
BSI00420043,420043,ALTOONA ASD,N,SCHOOL DISTRICT,BLAIR
BSI00420044,420044,AMBLER,N,BOROUGH,MONTGOMERY
BSI00420045,420045,AMBRIDGE,N,BOROUGH,BEAVER
BSI00420046,420046,AMBRIDGE ASD,N,SCHOOL DISTRICT,BEAVER
BSI00420047,420047,AMITY,N,TOWNSHIP,BERKS
BSI00420048,420048,AMITY,N,TOWNSHIP,ERIE
BSI00420049,420049,AMWELL,N,TOWNSHIP,WASHINGTON
BSI00420050,420050,ANNIN,N,TOWNSHIP,MCKEAN
BSI00420051,420051,ANNVILLE,N,TOWNSHIP,LEBANON
BSI00420052,420052,ANNVILLE-CLEONA S D,N,SCHOOL DISTRICT,LEBANON
BSI00420053,420053,ANTHONY,N,TOWNSHIP,LYCOMING
BSI00420054,420054,ANTHONY,N,TOWNSHIP,MONTOUR
BSI00420055,420055,ANTIETAM S D,N,SCHOOL DISTRICT,BERKS
BSI00420056,420056,ANTIS,N,TOWNSHIP,BLAIR
BSI00420057,420057,ANTRIM,N,TOWNSHIP,FRANKLIN
BSI00420058,420058,APOLACON,N,TOWNSHIP,SUSQUEHANNA
BSI00420059,420059,APOLLO,N,BOROUGH,ARMSTRONG
BSI00420060,420060,APOLLO-RIDGE S D,N,SCHOOL DISTRICT,ARMSTRONG
BSI00420061,420061,APPLEWOLD,N,BOROUGH,ARMSTRONG
BSI00420062,420062,ARARAT,N,TOWNSHIP,SUSQUEHANNA
BSI00420063,420063,ARCHBALD,N,BOROUGH,LACKAWANNA
BSI00420064,420064,ARENDTSVILLE,N,BOROUGH,ADAMS
BSI00420065,420065,ARMAGH,N,TOWNSHIP,MIFFLIN
BSI00420066,420066,ARMAGH,N,BOROUGH,INDIANA
BSI00420067,420067,ARMENIA,N,TOWNSHIP,BRADFORD
BSI00420068,420068,ARMSTRONG,N,TOWNSHIP,INDIANA
BSI00420069,420069,ARMSTRONG,N,TOWNSHIP,LYCOMING
BSI00420070,420070,ARMSTRONG S D,N,SCHOOL DISTRICT,ARMSTRONG
BSI00420071,420071,ARNOLD,N,CITY,WESTMORELAND
BSI00420072,420072,ARONA,N,BOROUGH,WESTMORELAND
BSI00420073,420073,ASHLAND,N,BOROUGH,SCHUYLKILL
BSI00420074,420074,ASHLAND,N,TOWNSHIP,CLARION
BSI00420075,420075,ASHLEY,N,BOROUGH,LUZERNE
BSI00420076,420076,ASHVILLE,N,BOROUGH,CAMBRIA
BSI00420077,420077,ASPINWALL,N,BOROUGH,ALLEGHENY
BSI00420078,420078,ASTON,N,TOWNSHIP,DELAWARE
BSI00420079,420079,ASYLUM,N,TOWNSHIP,BRADFORD
BSI00420080,420080,ATGLEN,N,BOROUGH,CHESTER
BSI00420081,420081,ATHENS,N,BOROUGH,BRADFORD
BSI00420082,420082,ATHENS,N,TOWNSHIP,BRADFORD
BSI00420083,420083,ATHENS,N,TOWNSHIP,CRAWFORD
BSI00420084,420084,ATHENS ASD,N,SCHOOL DISTRICT,BRADFORD
BSI00420085,420085,ATWOOD,N,BOROUGH,ARMSTRONG
BSI00420086,420086,AUBURN,N,BOROUGH,SCHUYLKILL
BSI00420087,420087,AUBURN,N,TOWNSHIP,SUSQUEHANNA
BSI00420088,420088,AUSTIN,N,BOROUGH,POTTER
BSI00420089,420089,AUSTIN ASD,N,SCHOOL DISTRICT,POTTER
BSI00420090,420090,AVALON,N,BOROUGH,ALLEGHENY
BSI00420091,420091,AVELLA ASD,N,SCHOOL DISTRICT,WASHINGTON
BSI00420092,420092,AVIS,N,BOROUGH,CLINTON
BSI00420093,420093,AVOCA,N,BOROUGH,LUZERNE
BSI00420094,420094,AVON GROVE S D,N,SCHOOL DISTRICT,CHESTER
BSI00420095,420095,AVONDALE,N,BOROUGH,CHESTER
BSI00420096,420096,AVONMORE,N,BOROUGH,WESTMORELAND
BSI00420097,420097,AVONWORTH S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00420098,420098,AYR,N,TOWNSHIP,FULTON
BSI00420099,420099,BADEN,N,BOROUGH,BEAVER
BSI00420100,420100,BALD EAGLE,N,TOWNSHIP,CLINTON
BSI00420101,420101,BALD EAGLE ASD,N,SCHOOL DISTRICT,CENTRE
BSI00420102,420102,BALDWIN,N,BOROUGH,ALLEGHENY
BSI00420103,420103,BALDWIN,N,TOWNSHIP,ALLEGHENY
BSI00420104,420104,BALDWIN-WHITEHALL S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00420105,420105,BALLY,N,BOROUGH,BERKS
BSI00420106,420106,BANGOR,N,BOROUGH,NORTHAMPTON
BSI00420107,420107,BANGOR ASD,N,SCHOOL DISTRICT,NORTHAMPTON
BSI00420108,420108,BANKS,N,TOWNSHIP,CARBON
BSI00420109,420109,BANKS,N,TOWNSHIP,INDIANA
BSI00420110,420110,BARKEYVILLE,N,BOROUGH,VENANGO
BSI00420111,420111,BARNESBORO,N,BOROUGH,CAMBRIA
BSI00420112,420112,BARNETT,N,TOWNSHIP,JEFFERSON
BSI00420113,420113,BARNETT,N,TOWNSHIP,FOREST
BSI00420114,420114,BARR,N,TOWNSHIP,CAMBRIA
BSI00420115,420115,BARREE,N,TOWNSHIP,HUNTINGDON
BSI00420116,420116,BARRETT,N,TOWNSHIP,MONROE
BSI00420117,420117,BARRY,N,TOWNSHIP,SCHUYLKILL
BSI00420118,420118,BART,N,TOWNSHIP,LANCASTER
BSI00420119,420119,BASTRESS,N,TOWNSHIP,LYCOMING
BSI00420120,420120,BATH,N,BOROUGH,NORTHAMPTON
BSI00420121,420121,BEALE,N,TOWNSHIP,JUNIATA
BSI00420122,420122,BEALLSVILLE,N,BOROUGH,WASHINGTON
BSI00420123,420123,BEAR CREEK,N,TOWNSHIP,LUZERNE
BSI00420124,420124,BEAR LAKE,N,BOROUGH,WARREN
BSI00420125,420125,BEAVER,N,TOWNSHIP,JEFFERSON
BSI00420126,420126,BEAVER,N,TOWNSHIP,CRAWFORD
BSI00420127,420127,BEAVER,N,BOROUGH,BEAVER
BSI00420128,420128,BEAVER,N,TOWNSHIP,COLUMBIA
BSI00420129,420129,BEAVER,N,TOWNSHIP,SNYDER
BSI00420130,420130,BEAVER,N,TOWNSHIP,CLARION
BSI00420131,420131,BEAVER ASD,N,SCHOOL DISTRICT,BEAVER
BSI00420132,420132,BEAVER FALLS,N,CITY,BEAVER
BSI00420133,420133,BEAVER MEADOWS,N,BOROUGH,CARBON
BSI00420134,420134,BEAVERTOWN,N,BOROUGH,SNYDER
BSI00420135,420135,BECCARIA,N,TOWNSHIP,CLEARFIELD
BSI00420136,420136,BECHTELSVILLE,N,BOROUGH,BERKS
BSI00420137,420137,BEDFORD,N,BOROUGH,BEDFORD
BSI00420138,420138,BEDFORD,N,TOWNSHIP,BEDFORD
BSI00420139,420139,BEDFORD ASD,N,SCHOOL DISTRICT,BEDFORD
BSI00420140,420140,BEDMINSTER,N,TOWNSHIP,BUCKS
BSI00420141,420141,BEECH CREEK,N,BOROUGH,CLINTON
BSI00420142,420142,BEECH CREEK,N,TOWNSHIP,CLINTON
BSI00420143,420143,BELFAST,N,TOWNSHIP,FULTON
BSI00420144,420144,BELL,N,TOWNSHIP,WESTMORELAND
BSI00420145,420145,BELL,N,TOWNSHIP,CLEARFIELD
BSI00420146,420146,BELL,N,TOWNSHIP,JEFFERSON
BSI00420147,420147,BELL ACRES,N,BOROUGH,ALLEGHENY
BSI00420148,420148,BELLE VERNON,N,BOROUGH,FAYETTE
BSI00420149,420149,BELLE VERNON ASD,N,SCHOOL DISTRICT,WESTMORELAND
BSI00420150,420150,BELLEFONTE,N,BOROUGH,CENTRE
BSI00420151,420151,BELLEFONTE ASD,N,SCHOOL DISTRICT,CENTRE
BSI00420152,420152,BELLEVUE,N,BOROUGH,ALLEGHENY
BSI00420153,420153,BELLWOOD,N,BOROUGH,BLAIR
BSI00420154,420154,BELLWOOD-ANTIS S D,N,SCHOOL DISTRICT,BLAIR
BSI00420155,420155,BEN AVON,N,BOROUGH,ALLEGHENY
BSI00420156,420156,BEN AVON HEIGHTS,N,BOROUGH,ALLEGHENY
BSI00420157,420157,BENDERSVILLE,N,BOROUGH,ADAMS
BSI00420158,420158,BENEZETTE,N,TOWNSHIP,ELK
BSI00420159,420159,BENNER BELLEFONTE,N,TOWNSHIP,CENTRE
BSI00420160,420160,BENSALEM,N,TOWNSHIP,BUCKS
BSI00420161,420161,BENSALEM TWP S D,N,SCHOOL DISTRICT,BUCKS
BSI00420162,420162,BENSON,N,BOROUGH,SOMERSET
BSI00420163,420163,BENTLEYVILLE,N,BOROUGH,WASHINGTON
BSI00420164,420164,BENTON,N,BOROUGH,COLUMBIA
BSI00420165,420165,BENTON,N,TOWNSHIP,COLUMBIA
BSI00420166,420166,BENTON,N,TOWNSHIP,LACKAWANNA
BSI00420167,420167,BENTON ASD,N,SCHOOL DISTRICT,COLUMBIA
BSI00420168,420168,BENTWORTH S D,N,SCHOOL DISTRICT,WASHINGTON
BSI00420169,420169,BENZINGER,N,TOWNSHIP,ELK
BSI00420170,420170,BERLIN,N,BOROUGH,SOMERSET
BSI00420171,420171,BERLIN,N,TOWNSHIP,WAYNE
BSI00420172,420172,BERLIN BROTHERSVALLEY S D,N,SCHOOL DISTRICT,SOMERSET
BSI00420173,420173,BERMUDIAN SPRINGS S D,N,SCHOOL DISTRICT,ADAMS
BSI00420174,420174,BERN,N,TOWNSHIP,BERKS
BSI00420175,420175,BERNVILLE,N,BOROUGH,BERKS
BSI00420176,420176,BERRYSBURG,N,BOROUGH,DAUPHIN
BSI00420177,420177,BERWICK,N,BOROUGH,COLUMBIA
BSI00420178,420178,BERWICK,N,TOWNSHIP,ADAMS
BSI00420179,420179,BERWICK ASD,N,SCHOOL DISTRICT,COLUMBIA
BSI00420180,420180,BESSEMER,N,BOROUGH,LAWRENCE
BSI00420181,420181,BETHANY,N,BOROUGH,WAYNE
BSI00420182,420182,BETHEL,N,TOWNSHIP,ARMSTRONG
BSI00420183,420183,BETHEL,N,TOWNSHIP,DELAWARE
BSI00420184,420184,BETHEL,N,TOWNSHIP,LEBANON
BSI00420185,420185,BETHEL,N,TOWNSHIP,FULTON
BSI00420186,420186,BETHEL,N,TOWNSHIP,BERKS
BSI00420187,420187,BETHEL PARK,N,BOROUGH,ALLEGHENY
BSI00420188,420188,BETHEL PARK S D,N,SCHOOL DISTRICT,ALLEGHENY
BSI00420189,420189,BETHLEHEM,N,CITY,LEHIGH
BSI00420190,420190,BETHLEHEM BETHLEHEM,N,CITY,NORTHAMPTON
BSI00420191,420191,BETHLEHEM,N,TOWNSHIP,NORTHAMPTON
BSI00420192,420192,BETHLEHEM ASD,N,SCHOOL DISTRICT,NORTHAMPTON
BSI00420193,420193,BETHLEHEM-CENTER S D,N,SCHOOL DISTRICT,WASHINGTON
BSI00420194,420194,BIG BEAVER,N,BOROUGH,BEAVER
BSI00420195,420195,BIG BEAVER FALLS ASD,N,SCHOOL DISTRICT,BEAVER
BSI00420196,420196,BIG RUN,N,BOROUGH,JEFFERSON
BSI00420197,420197,BIG SPRING S D,N,SCHOOL DISTRICT,CUMBERLAND
BSI00420198,420198,BIGLER,N,TOWNSHIP,CLEARFIELD
BSI00420199,420199,BIGLERVILLE,N,BOROUGH,ADAMS
BSI00420200,420200,BINGHAM,N,TOWNSHIP,POTTER
BSI00420201,420201,BIRDSBORO,N,BOROUGH,BERKS
BSI00420202,420202,BIRMINGHAM,N,BOROUGH,HUNTINGDON
BSI00420203,420203,BIRMINGHAM,N,TOWNSHIP,CHESTER
BSI00420204,420204,BIRMINGHAM,N,TOWNSHIP,DELAWARE
